lossyear,suburb_rated,exposure
2022,GREENBUSHES,13.63013699
2022,GREENFIELDS,333.2191781
2022,GREENMOUNT,98.1890411
2022,GREENOUGH,2.739726027
2022,GREENWOOD,377.460274
2022,GREGORY,3.676712329
2022,GUILDERTON,22.01917808
2022,GUILDFORD,60.90684932
2022,GWAMBYGINE,0.076712329
2022,GWELUP,163.2273973
2022,GWINDINUP,0.246575343
2022,HACKETTS GULLY,0.246575343
2022,HALLS CREEK,0.739726027
2022,HALLS HEAD,545.8931507
2022,HAMEL,3.189041096
2022,HAMELIN BAY,0.739726027
2022,HAMERSLEY,195.8821918
2022,HAMILTON HILL,418.939726
2022,HAMMOND PARK,265.8684932
2022,HANNANS,84.70958904
2022,HARRIS RIVER,0.739726027
2022,HARRISDALE,368.0356164
2022,HARRISMITH,0.246575343
2022,HARVEY,80.31780822
2022,HAY,6.010958904
2022,HAYNES,90.87123288
2022,HAZELMERE,33.0520548
2022,HAZELVALE,0.246575343
2022,HEATHRIDGE,214.6630137
2022,HELENA VALLEY,150.5643836
2022,HENDERSON,4.438356164
2022,HENLEY BROOK,57.64109589
2022,HENTY,0.246575343
2022,HERNE HILL,31.58630137
2022,HERRON,11.06575343
2022,HESTER,2.369863014
2022,HIGH WYCOMBE,426.4520548
2022,HIGHBURY,3.704109589
2022,HIGHGATE,52.67945206
2022,HILBERT,155.5890411
2022,HILLARYS,330.4383562
2022,HILLMAN,47.33424658
2022,HILTON,140.6821918
2022,HINDMARSH,0.246575343
2022,HINES HILL,0.493150685
2022,HITHERGREEN,0.024657534
2022,HOCKING,264.0410959
2022,HODDYS WELL,0.493150685
2022,HOPE VALLEY,0.843835616
2022,HOPELAND,1.235616438
2022,HOPETOUN,25.32054795
2022,HORROCKS,8.106849315
2022,HORROCKS BEACH,0.739726027
2022,HOVEA,9.876712329
2022,HOWATHARRA,0.493150685
2022,HUNTINGDALE,286.0739726
2022,HYDEN,2.62739726
2022,ILUKA,156.4027397
2022,INGLEWOOD,193.6164384
2022,INNALOO,339.5753425
2022,IRISHTOWN,0.246575343
2022,IRWIN,0.98630137
2022,ISSEKA,0.589041096
2022,JALBARRAGUP,1.731506849
2022,JANDABUP,4.684931507
2022,JANDAKOT,86.27671233
2022,JANE BROOK,116.1506849
2022,JARDEE,1.224657534
2022,JARRAHDALE,27.18630137
2022,JARRAHWOOD,0.493150685
2022,JENNACUBBINE,0.246575343
2022,JERRAMUNGUP,4.38630137
2022,JINDALEE,142.3123288
2022,JINDONG,0.246575343
2022,JOLIMONT,52.4
2022,JOONDALUP,257.1178082
2022,JOONDANNA,175.7561644
2022,JULIMAR,1.726027397
2022,JURIEN,0.246575343
2022,JURIEN BAY,89.9890411
2022,KALAMUNDA,223.8876712
2022,KALANNIE,1.805479452
2022,KALBARRI,55.59726027
2022,KALGAN,5.169863014
2022,KALGOORLIE,164.0849315
2022,KALLAROO,170.8876712
2022,KALOORUP,0.246575343
2022,KAMBALDA,0.246575343
2022,KAMBALDA EAST,23.51780822
2022,KAMBALDA WEST,50.55342466
2022,KANGAROO GULLY,8.421917808
2022,KANOWNA,0.493150685
2022,KARAKIN,9.657534247
2022,KARAWARA,47.96986301
2022,KARDINYA,341.569863
2022,KARLGARIN,0.246575343
2022,KARLKURLA,8.632876712
2022,KARLOO,9.090410959
2022,KARNUP,43.98082192
2022,KARRAGULLEN,4.438356164
2022,KARRAKATTA,0.246575343
2022,KARRAKUP,1.506849315
2022,KARRATHA,1.109589041
2022,KARRIDALE,1.479452055
2022,KARRINYUP,318.3589041
2022,KATANNING,41.49041096
2022,KAURING,0.493150685
2022,KEALY,39.19452055
2022,KELLERBERRIN,11.38630137
2022,KELMSCOTT,283.0164384
2022,KENDENUP,18.50136986
2022,KENSINGTON,151.7534247
2022,KENTDALE,0.246575343
2022,KENWICK,149.8794521
2022,KEWDALE,244.8438356
2022,KEYSBROOK,0.98630137
2022,KIARA,72.67123288
2022,KING RIVER,3.443835616
2022,KINGSLEY,488.0164384
2022,KINGSTON,0.246575343
2022,KINROSS,210.4684932
2022,KIRUP,5.506849315
2022,KOJONUP,18.15616438
2022,KOKEBY,0.246575343
2022,KONDININ,4.495890411
2022,KOOMBERKINE,0.246575343
2022,KOONDOOLA,87.62465753
2022,KOONGAMIA,29.29589041
2022,KOORDA,4.046575343
2022,KORDABUP,0.739726027
2022,KORRELOCKING,0.246575343
2022,KRONKUP,1.232876712
2022,KUDARDUP,0.876712329
2022,KUKERIN,0.739726027
2022,KULIKUP,0.493150685
2022,KULIN,5.873972603
2022,KULJA,0.175342466
2022,KUNUNOPPIN,1.232876712
2022,KUNUNURRA,0.246575343
2022,KWINANA BEACH,0.246575343
2022,KWINANA TOWN CENTRE,14.14794521
2022,LAKE CLIFTON,5.989041096
2022,LAKE COOGEE,90.34794521
2022,LAKE GRACE,4.747945206
2022,LAKE KING,0.232876712
2022,LAKE NINAN,0.246575343
2022,LAKELANDS,249.3671233
2022,LAMINGTON,85.35068493
2022,LANCELIN,45.77808219
2022,LANDSDALE,493.5452055
2022,LANGE,11.5890411
2022,LANGFORD,154.1041096
2022,LATHLAIN,134.1643836
2022,LAVERTON,5.547945206
2022,LEDA,65.77534247
2022,LEDGE POINT,28.49041096
2022,LEEDERVILLE,108.6109589
2022,LEEMAN,14.83835616
2022,LEEMING,430.4520548
2022,LEINSTER,5.454794521
2022,LENNARD BROOK,0.74520548
2022,LEONORA,6.657534247
2022,LESCHENAULT,74.6630137
2022,LESMURDIE,222.3808219
2022,LEXIA,0.246575343
2022,LITTLE GROVE,45.5260274
2022,LOCKRIDGE,109.5616438
2022,LOCKYER,37.24109589
2022,LOWER CHITTERING,34.06849315
2022,LOWER KALGAN,0.493150685
2022,LOWER KING,50.43835616
2022,LOWLANDS,0.246575343
2022,LUDLOW,0.002739726
2022,LYNDON,0.246575343
2022,LYNWOOD,131.8493151
2022,MADDINGTON,336.3068493
2022,MADELEY,223.3315069
2022,MADORA,0.665753425
2022,MADORA BAY,151.5123288
2022,MAHOGANY CREEK,21.13150685
2022,MAHOMETS FLATS,30.2109589
2022,MAIDA VALE,160.8219178
2022,MALAGA,2.830136986
2022,MANDOGALUP,12.7890411
2022,MANDURAH,293.8109589
2022,MANJIMUP,74.07671233
2022,MANMANNING,0.493150685
2022,MANNING,130.909589
2022,MANY PEAKS,1.232876712
2022,MARANGAROO,365.2383562
2022,MARBELUP,7.852054795
2022,MARCHAGEE,0.246575343
2022,MARDELLA,5.515068493
2022,MARGARET RIVER,229.9452055
2022,MARIGINIUP,16.48219178
2022,MARMION,84.5890411
2022,MARTIN,54.06849315
2022,MARVEL LOCH,0.654794521
2022,MARYBROOK,6.657534247
2022,MAYLANDS,361.8136986
2022,MCKAIL,119.5972603
2022,MEADOW SPRINGS,282.1753425
2022,MECKERING,2.912328767
2022,MEDINA,66.8630137
2022,MEEKATHARRA,6.84109589
2022,MEELON,0.246575343
2022,MELVILLE,224.890411
2022,MENORA,101.6219178
2022,MENZIES,0.98630137
2022,MERREDIN,50.21369863
2022,MERRIWA,169.8657534
2022,MERU,1.071232877
2022,METRICUP,0.246575343
2022,MIDDLE SWAN,75.72876712
2022,MIDDLESEX,0.77260274
2022,MIDDLETON BEACH,14.64657534
2022,MIDLAND,162.5506849
2022,MIDVALE,79.94246575
2022,MILING,0.246575343
2022,MILLARS WELL,15.59726027
2022,MILLBRIDGE,73.76438356
2022,MILLBROOK,0.98630137
2022,MILLENDON,7.501369863
2022,MILPARA,28.25753425
2022,MINDARIE,220.8219178
2022,MINGENEW,3.81369863
2022,MINIGIN,0.246575343
2022,MIRA MAR,55.09589041
2022,MIRRABOOKA,180.4849315
2022,MOGUMBER,0.246575343
2022,MOKINE,1.649315069
2022,MOKUP,0.246575343
2022,MOLLOY ISLAND,9.093150685
2022,MONJINGUP,1.479452055
2022,MOOLIABEENEE,0.739726027
2022,MOONYOONOOKA,0.495890411
2022,MOORA,34.70136986
2022,MOORINE ROCK,0.246575343
2022,MORANGUP,6.690410959
2022,MORAWA,7.931506849
2022,MORESBY,28.7890411
2022,MORLEY,945.8630137
2022,MOSMAN PARK,183.6547945
2022,MOULYINNING,0.493150685
2022,MOUNT BARKER,65.40273973
2022,MOUNT CLAREMONT,138.3835616
2022,MOUNT CLARENCE,17.75616438
2022,MOUNT ELPHINSTONE,1.232876712
2022,MOUNT HARDEY,1.619178082
2022,MOUNT HAWTHORN,312.2
2022,MOUNT HELENA,71.38356164
2022,MOUNT KOKEBY,0.246575343
2022,MOUNT LAWLEY,335.060274
2022,MOUNT MAGNET,4.542465753
2022,MOUNT MELVILLE,33.92328767
2022,MOUNT NASURA,91.03013699
2022,MOUNT PLEASANT,254.3972603
2022,MOUNT RICHON,52.89041096
2022,MOUNT SCOTT,0.98630137
2022,MOUNT TARCOOLA,101.2082192
2022,MUCHEA,19.55342466
2022,MUJA,0.246575343
2022,MUKINBUDIN,4.454794521
2022,MULLALOO,195.8136986
2022,MULLALYUP,2.95890411
2022,MULLEWA,6.835616438
2022,MULLINGAR,7.4
2022,MULUCKINE,2.643835616
2022,MUMBALLUP,0.493150685
2022,MUNDARING,69.66575343
2022,MUNDIJONG,20.76438356
2022,MUNGALUP,1.232876712
2022,MUNGLINUP,0.493150685
2022,MUNSTER,85.29315069
2022,MURADUP,0.739726027
2022,MURDOCH,93.56712329
2022,MYALUP,16.69041096
2022,MYAREE,62.75616438
2022,MYRUP,4.684931507
2022,NABAWA,3.715068493
2022,NAMBAN,0.246575343
2022,NAMBEELUP,4.983561644
2022,NANNUP,29.2
2022,NANSON,1.97260274
2022,NAPIER,0.74520548
2022,NAREMBEEN,6.065753425
2022,NARNGULU,0.493150685
2022,NARRIKUP,2.95890411
2022,NARROGIN,80.81643836
2022,NATURALISTE,0.739726027
2022,NAVAL BASE,1.808219178
2022,NEDLANDS,301.5671233
2022,NEERABUP,0.246575343
2022,NEERGABBY,0.493150685
2022,NEW NORCIA,0.246575343
2022,NEWDEGATE,1.120547945
2022,NEWLANDS,0.739726027
2022,NEWMAN,0.975342466
2022,NICKOL,44.78356164
2022,NILGEN,1.97260274
2022,NILLUP,0.246575343
2022,NIRIMBA,0.246575343
2022,NOGGERUP,0.98630137
2022,NOLLAMARA,417.0767123
2022,NORANDA,321.1013699
2022,NORNALUP,2.219178082
2022,NORSEMAN,13.9890411
2022,NORTH BEACH,122.4328767
2022,NORTH BOYANUP,3.068493151
2022,NORTH COOGEE,107.830137
2022,NORTH DANDALUP,29.59452055
2022,NORTH FREMANTLE,104.5013699
2022,NORTH GREENBUSHES,0.98630137
2022,NORTH JINDONG,0.246575343
2022,NORTH KELLERBERRIN,0.246575343
2022,NORTH LAKE,43.22465753
2022,NORTH PERTH,344.4383562
2022,NORTH YUNDERUP,43.82465753
2022,NORTHAM,153.5287671
2022,NORTHAMPTON,20.43013699
2022,NORTHBRIDGE,15.38356164
2022,NORTHCLIFFE,6.238356164
2022,NOWERGUP,1.97260274
2022,NULSEN,16.77808219
2022,NUNGARIN,3.863013699
2022,NUNILE,4.147945206
2022,NYABING,1.22739726
2022,NYAMUP,0.246575343
2022,O'CONNOR,18.89315069
2022,OAKFORD,58.00547945
2022,OCEAN BEACH,23.20547945
2022,OCEAN FARM,0.493150685
2022,OCEAN REEF,230.5013699
2022,OLDBURY,1.983561644
2022,ONGERUP,1.97260274
2022,ONSLOW,0.090410959
2022,ORANA,63.78630137
2022,ORANGE GROVE,12.22191781
2022,ORELIA,113.0027397
2022,OSBORNE PARK,94.54520548
2022,PADBURY,289.0767123
2022,PALGARUP,0.495890411
2022,PALMYRA,267.6465753
2022,PARABURDOO,6.97260274
2022,PARADISE,0.410958904
2022,PARKERVILLE,47.49315069
2022,PARKFIELD,0.389041096
2022,PARKLANDS,17.98630137
2022,PARKWOOD,243.3369863
2022,PARMELIA,155.3671233
2022,PAULLS VALLEY,0.739726027
2022,PAYNEDALE,0.246575343
2022,PEACEFUL BAY,6.273972603
2022,PEARSALL,153.1616438
2022,PEGS CREEK,17.68493151
2022,PELICAN POINT,28.91232877
2022,PEMBERTON,22.15890411
2022,PEPPERMINT GROVE,18.06849315
2022,PEPPERMINT GROVE BEACH,26.40821918
2022,PERENJORI,2.715068493
2022,PERILLUP,0.183561644
2022,PERON,0.893150685
2022,PERTH,163.1972603
2022,PERTH AIRPORT,1.761643836
2022,PERUP,0.246575343
2022,PIARA WATERS,538.2931507
2022,PICCADILLY,87.12876712
2022,PICKERING BROOK,7.717808219
2022,PICTON,1.353424658
2022,PICTON EAST,3.843835616
2022,PIESSE BROOK,1.97260274
2022,PINGARING,0.246575343
2022,PINGELLY,17.10958904
2022,PINGRUP,0.739726027
2022,PINJARRA,173.720548
2022,PINK LAKE,6.536986301
2022,PINWERNYING,0.493150685
2022,PITHARA,0.246575343
2022,POINT SAMSON,0.246575343
2022,POPANYINNING,1.726027397
2022,PORONGURUP,2.383561644
2022,PORT ALBANY,2.964383562
2022,PORT DENISON,43.14246575
2022,PORT HEDLAND,1.263013699
2022,PORT KENNEDY,369.1041096
2022,PRESTON BEACH,23.8
2022,PRESTON SETTLEMENT,0.739726027
2022,PREVELLY,4.775342466
2022,PREVELLY PARK,2.098630137
2022,PUMPHREYS BRIDGE,0.246575343
2022,QUAIRADING,10.44109589
2022,QUEDJINUP,7.397260274
2022,QUEENS PARK,180.720548
2022,QUINDALUP,57.21643836
2022,QUINDANNING,0.246575343
2022,QUINNINUP,3.846575343
2022,QUINNS ROCKS,250.1123288
2022,RANFORD,3.953424658
2022,RANGEWAY,51.99726027
2022,RAVENSTHORPE,7.049315069
2022,RAVENSWOOD,100.5589041
2022,RED HILL,0.493150685
2022,REDCLIFFE,150.4109589
2022,REDMOND,0.739726027
2022,REINSCOURT,3.421917808
2022,RIDGEWOOD,137.9260274
2022,RIVERTON,203.1369863
2022,RIVERVALE,272.6630137
2022,ROBINSON,7.978082192
2022,ROCKINGHAM,440.1123288
2022,ROCKINGHAM BEACH,1.232876712
2022,ROCKY GULLY,0.739726027
2022,ROELANDS,20.04383562
2022,ROLEYSTONE,146.5369863
2022,ROSA BROOK,0.904109589
2022,ROSA GLEN,0.493150685
2022,ROSSMORE,0.493150685
2022,ROSSMOYNE,136.339726
2022,RUDDS GULLY,0.739726027
2022,SABINA RIVER,0.246575343
2022,SAFETY BAY,253.5890411
2022,SALTER POINT,86.42465753
2022,SAMSON,75.89041096
2022,SAN REMO,40.29863014
2022,SANDSTONE,1.290410959
2022,SAWYERS VALLEY,21.6739726
2022,SCADDAN,0.246575343
2022,SCARBOROUGH,473.0958904
2022,SCOTSDALE,2.082191781
2022,SEABIRD,17.89041096
2022,SEABROOK,0.246575343
2022,SECRET HARBOUR,316.860274
2022,SEPPINGS,3.969863014
2022,SERPENTINE,41.27945206
2022,SEVILLE GROVE,285.4931507
2022,SHACKLETON,0.54520548
2022,SHADFORTH,10.94520548
2022,SHELLEY,161.9671233
2022,SHENTON PARK,133.6410959
2022,SHOALWATER,136.8712329
2022,SIESTA PARK,1.479452055
2022,SILVER SANDS,57.30684932
2022,SINAGRA,96.28767123
2022,SINCLAIR,12.25479452
2022,SINGLETON,131.2547945
2022,SOMERVILLE,100.4
2022,SORRENTO,281.9150685
2022,SOUTH BOULDER,30.05753425
2022,SOUTH BUNBURY,246.709589
2022,SOUTH DOODLAKINE,0.493150685
2022,SOUTH FREMANTLE,131.7260274
2022,SOUTH GREENOUGH,0.98630137
2022,SOUTH GUILDFORD,127.4027397
2022,SOUTH HEDLAND,1.295890411
2022,SOUTH KALGOORLIE,134.8684932
2022,SOUTH LAKE,170.369863
2022,SOUTH PERTH,327.5150685
2022,SOUTH QUAIRADING,0.156164384
2022,SOUTH YUNA,0.246575343
2022,SOUTH YUNDERUP,149.1369863
2022,SOUTHAMPTON,0.246575343
2022,SOUTHERN CROSS,16.60273973
2022,SOUTHERN RIVER,394.1643836
2022,SPALDING,67.97260274
2022,SPEARWOOD,450.5671233
2022,SPENCER PARK,102.4438356
2022,SPENCERS BROOK,3.747945206
2022,SPRINGFIELD,2.465753425
2022,ST JAMES,147.8410959
2022,STAKE HILL,12.31506849
2022,STIRLING,400.2712329
2022,STIRLING ESTATE,0.493150685
2022,STONEVILLE,51.36164384
2022,STRATHALBYN,38.03835616
2022,STRATHAM,10.88219178
2022,STRATTON,103.1123288
2022,SUBIACO,261.7041096
2022,SUCCESS,359.4
2022,SUNSET BEACH,62.84931507
2022,SWAN VIEW,278.4273973
2022,SWANBOURNE,114.7232877
2022,TAMBELLUP,4.473972603
2022,TAMMIN,3.452054795
2022,TAPPING,293.7123288
2022,TARCOOLA BEACH,46.80547945
2022,TENTERDEN,2.104109589
2022,THE VINES,184.6410959
2022,THOMSON BROOK,0.246575343
2022,THORNLIE,795.2849315
2022,THREE SPRINGS,6.010958904
2022,THROSSELL,0.246575343
2022,TINCURRIN,0.493150685
2022,TOM PRICE,0.931506849
2022,TOODYAY,44.98630137
2022,TOOLIBIN,0.147945206
2022,TORBAY,4.709589041
2022,TORNDIRRUP,0.493150685
2022,TRAYNING,2.967123288
2022,TREEBY,204.5835616
2022,TRIGG,91.77808219
2022,TUART HILL,234.8493151
2022,TWO ROCKS,133.4630137
2022,UDUC,0.98630137
2022,UPPER CAPEL,0.493150685
2022,UPPER SWAN,14.69041096
2022,USELESS LOOP,1.232876712
2022,USHER,50.44931507
2022,UTAKARRA,25.73972603
2022,VARLEY,0.493150685
2022,VASSE,82.69589041
2022,VICTORIA PARK,263.230137
2022,VICTORY HEIGHTS,25.21369863
2022,VIVEASH,55.55616438
2022,WAEEL,0.35890411
2022,WAGGRAKINE,61.26027397
2022,WAGIN,33.35068493
2022,WAIKIKI,309.4684932
2022,WALEBING,0.493150685
2022,WALKAWAY,2.054794521
2022,WALLISTON,23.32054795
2022,WALPOLE,18.04383562
2022,WANARN,0.093150685
2022,WANDERING,3.81369863
2022,WANDI,138.7013699
2022,WANDINA,125.8027397
2022,WANERIE,0.246575343
2022,WANGARA,6.254794521
2022,WANNAMAL,0.493150685
2022,WANNANUP,177.6273973
2022,WANNEROO,409.7315069
2022,WARAWARRUP,1.843835616
2022,WARNBRO,302.4986301
2022,WARNER GLEN,0.246575343
2022,WAROONA,72.99178082
2022,WARRACHUPPIN,0.246575343
2022,WARRENUP,18.63013699
2022,WARWICK,144.1506849
2022,WATERFORD,85.52876712
2022,WATERLOO,1.97260274
2022,WATERMAN,5.917808219
2022,WATERMANS BAY,44.89315069
2022,WATERSON,0.246575343
2022,WATHEROO,1.479452055
2022,WATTLE GROVE,172.7068493
2022,WATTLEUP,12.49315069
2022,WEBBERTON,3.849315069
2022,WELLARD,412.6630137
2022,WELLINGTON MILL,1.394520548
2022,WELLSTEAD,0.98630137
2022,WELSHPOOL,4.517808219
2022,WEMBLEY,319.9643836
2022,WEMBLEY DOWNS,234.3479452
2022,WEST BEACH,24.30136986
2022,WEST BUSSELTON,262.9506849
2022,WEST END,27.6630137
2022,WEST KALGOORLIE,1.131506849
2022,WEST LAMINGTON,42.91780822
2022,WEST LEEDERVILLE,148.5041096
2022,WEST PERTH,102.8383562
2022,WEST PINGELLY,0.246575343
2022,WEST PINJARRA,7.052054795
2022,WEST SWAN,13.28219178
2022,WEST TOODYAY,4.389041096
2022,WESTFIELD,10.50410959
2022,WESTMINSTER,229.4630137
2022,WESTONIA,2.561643836
2022,WHITBY,33.3260274
2022,WHITE GUM VALLEY,122.520548
2022,WHITE PEAK,12.75616438
2022,WHITE PEAKS,0.246575343
2022,WHITEMAN,0.246575343
2022,WHITTAKER,0.246575343
2022,WICKEPIN,8.926027397
2022,WICKHAM,0.657534247
2022,WIDGIEMOOLTHA,0.246575343
2022,WILGA,0.246575343
2022,WILLAGEE,154.3972603
2022,WILLETTON,660.2876712
2022,WILLIAM BAY,0.739726027
2022,WILLIAMS,8.161643836
2022,WILLIAMSTOWN,3.602739726
2022,WILLYUNG,10.68219178
2022,WILSON,225.5260274
2022,WILUNA,0.94520548
2022,WILYABRUP,0.246575343
2022,WINDY HARBOUR,6.578082192
2022,WINTHROP,214.9534247
2022,WITCHCLIFFE,13.47671233
2022,WITHERS,58.33150685
2022,WOKALUP,2.002739726
2022,WONGAN HILLS,17.88767123
2022,WONNERUP,2.95890411
2022,WONTHELLA,57.68493151
2022,WOODANILLING,3.22739726
2022,WOODBRIDGE,46.23013699
2022,WOODLANDS,167.2849315
2022,WOODRIDGE,18.52054795
2022,WOODVALE,335.2931507
2022,WOOGENELLUP,0.246575343
2022,WOOROLOO,9.024657534
2022,WOORREE,30.50136986
2022,WORSLEY,0.493150685
2022,WUBIN,1.276712329
2022,WUNDOWIE,28.6739726
2022,WUNGONG,7.150684932
2022,WYALKATCHEM,5.709589041
2022,WYNDHAM,0.246575343
2022,YABBERUP,2.380821918
2022,YAKAMIA,87.07671233
2022,YALGOO,0.493150685
2022,YALLINGUP,28.71780822
2022,YALLINGUP SIDING,5.917808219
2022,YALYALUP,89.80547945
2022,YANCHEP,385.1424658
2022,YANGEBUP,247.0575343
2022,YANMAH,0.246575343
2022,YARLOOP,8.775342466
2022,YEAGARUP,0.246575343
2022,YEALERING,1.726027397
2022,YERECOIN,0.789041096
2022,YETNA,0.246575343
2022,YOKINE,430.1150685
2022,YORK,80.74794521
2022,YORKRAKINE,0.246575343
2022,YORNANING,0.246575343
2022,YORNUP,0.246575343
2022,YOTING,0.049315069
2022,YOUNGS SIDING,0.739726027
2022,YUNDERUP,1.112328767
